stage,index,architecture,arm,multiplier,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds,execution_stage,rate_policy
fresh,117,additive,neuron_shared,1.0,50307,0.9702000021934509,0.09843878448009491,0.10159949958324432,0.10159949890772502,32,0.18800428432226182,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,4711c8e829bc4359f12d7f3fede4687ac4d3c4a59432084317b5223253e85ff6,a8e705122de210aa34532659f2296f4bc834c1fd21bed178e290dbd23c78d2e9,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.19672954804264,,common_original
fresh,118,additive,neuron_shared,1.0,50308,0.9721999764442444,0.09124433249235153,0.09229939430952072,0.09229940126339595,33,0.16516566838820776,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,6f7230177d5502a31e4639074cfed882a797d19b9bb847ebe1761e3af046c75d,f540aea2ee0ddd7677caae32711e9d852b2e815c135828184e5f9e21e4fb9674,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.87107144400943,,common_original
fresh,119,additive,neuron_shared,1.0,50309,0.9693999886512756,0.09857375174760818,0.10860223323106766,0.10860222646097342,28,0.1971162057121595,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,826d7c791093a5ef7e9f96d8e2bcd4c035b8987aa74dc927c25de41a5b277d93,1a1bbb229b26bc44fe0590faa8df0010cfe1267d9ffadaf4112ba7b5a2ed6d2d,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.9805819640169,,common_original
fresh,120,additive,subtree_k3,1.0,50300,0.972000002861023,0.09081470966339111,0.0937129333615303,0.09371293038129806,21,0.17367001310984292,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,27e865bc5c516f52cedcb54b8170d938cb95c73668dbf29391667bee842b2b9b,fae14b3d4de0d67991213cb67f9720d75b96c2c7bd2fbc80b5e39010a5756ca7,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.99630137404893,,common_original
fresh,121,additive,subtree_k3,1.0,50301,0.9735999703407288,0.08479427546262741,0.09580949693918228,0.09580949665606021,25,0.1649453786853701,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,117a3a738f76f7932c9a7189da448c0974a0b3a31d6bdbeaf684530132515712,8123f82ac79d29baa803d1376f45c233b41d042bfdcfee717eefde1a5fb7cfdc,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.58311828493606,,common_original
fresh,122,additive,subtree_k3,1.0,50302,0.9724999666213989,0.08851766586303711,0.09923359006643295,0.09923359529177347,25,0.18600620492299397,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,8872ac18c02980cac1e91fcd651a43a3146265a90e0d0987b6cddada4287911b,ccd5a48ee5d14593a30c84d1edb726191118f0df3b38fa0bdb6d3712d5a0e861,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,222.52016873296816,,common_original
fresh,123,additive,subtree_k3,1.0,50303,0.9733999967575073,0.09143912047147751,0.09286388754844666,0.09286389024058977,26,0.181648679514726,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,b8e0e3f806a97461522d5e466ce67432ad7f6bc5dab3bd5b572b944a460581b9,5705adbf4c5cb80cf94ee049e23e9015ff2f0d46bf2fa0f02f9b07634f8a35e6,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.4547896339791,,common_original
fresh,124,additive,subtree_k3,1.0,50304,0.9722999930381775,0.09121641516685486,0.0941447913646698,0.09414479239781698,24,0.1763143255710602,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,aa0b958509ef8b1a47d8e7c9f6674dd8d5c178a078088e4a3348e32ad2e09fc9,1d0c866f908392ce16fa04ba47da069cf3d7655e19c11e3e894a2e44a3f482bd,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.61615437397268,,common_original
fresh,125,additive,subtree_k3,1.0,50305,0.9717999696731567,0.0949309915304184,0.10145881772041321,0.1014588280916214,24,0.18510492769877115,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,28de3941e71c50eff0dae071d194e6e6e3ed352de7fb7204d83ba7bb188bb3dc,4a6ead4a5492de29a280afe5decee100dca60d9ad78c9f0580168c2e9a1ff63d,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.9948524000356,,common_original
fresh,126,additive,subtree_k3,1.0,50306,0.972599983215332,0.09045986086130142,0.10483136028051376,0.10483135688304901,22,0.19396913667519888,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,fc59ea2d34aabc1a0ae2952b1b9b55593536167f5e264a1774389dad11476037,52ece70a483f756502fc623cf44839096804afbb0fc99045434daf028ebeccea,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.55625422496814,,common_original
fresh,127,additive,subtree_k3,1.0,50307,0.9713999629020691,0.09349416941404343,0.1015009954571724,0.10150098915894826,25,0.18325986297925315,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,81a8ab7abcea1e58899055680947c42b56dcc14354c87fccd14f9b0172669263,64abaf7dd2824d7e7d25291c02b20bd9ab8a214d29fa249f78f9c96f75d44698,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.37607303098775,,common_original
fresh,128,additive,subtree_k3,1.0,50308,0.9721999764442444,0.09156441688537598,0.09048574417829514,0.09048574457565943,24,0.1621392075618108,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,f0d2564be30db29835a990cf0b80e7685534555b9c2108af0f29e3c4dd8aac5f,c112e09189be72ecdf9a636d84d91d1e77843bfa09cc2780a083c4abd3c51a61,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,349.268530357047,,common_original
fresh,129,additive,subtree_k3,1.0,50309,0.971299946308136,0.0950331911444664,0.10199242830276489,0.1019924393494924,18,0.19289728681991497,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,4ffc03d51292fa0184407c753c01e76b1c2924e5edbdcd21bd5c3626e8d46d36,e8437747e9917dcecb594fa9b01227385163a67988782a4d5274ccad0c71fd33,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.37523965293076,,common_original
fresh,140,additive,exact_path,1.0,50300,0.9716999530792236,0.09021230041980743,0.09301184862852097,0.0930118524034818,21,0.1761710467338562,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,932a0783055d038f098a4ce56ef1ca4ee46a8c7b539614475cd43b40158268ed,47c7710db3a91d5662f48bdb0d428b1bf73346413f844b4e17f0bd3dd80c597c,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.1302137679886,,common_original
fresh,141,additive,exact_path,1.0,50301,0.9739999771118164,0.0879475325345993,0.09371372312307358,0.09371372219920159,19,0.16464949862658979,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,4b7c2778fb7d427387c9661fa43508dee1e0930bc4981e10950a35adef158e50,9011b3f77acbf13d6a01647f8d827e9c907ce6b5b42dacdf88656c6f69ec62d3,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.29011434304994,,common_original
fresh,142,additive,exact_path,1.0,50302,0.9747999906539917,0.08685974776744843,0.09812774509191513,0.09812774805227915,22,0.18318714559078217,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,b399a55d098971b018579e6863b51299c21a88dcae43cdb9112df1ed30a9ea0b,cbcef333f65ee9cbf847ee385e8349503084ece5142055569b06dbade3fa2f53,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,220.1125571859302,,common_original
fresh,143,additive,exact_path,1.0,50303,0.973800003528595,0.08699632436037064,0.08745616674423218,0.08745617057879766,24,0.1627247388958931,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,334b57e32a224c18659097da88534c1251318fe140e5b4722f974b4f8115b390,1a8555a7123e4546cd3f45afd7c6dc8cbf617249f05bdf4456d9d9e75899034f,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.70476103399415,,common_original
fresh,144,additive,exact_path,1.0,50304,0.9722999930381775,0.09082148224115372,0.09009075909852982,0.09009075725078583,30,0.17598661788304648,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,60222fa7deca2af8302639f72a508fe2a4f69192d5e2bfd3ca7980c29d3073ff,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.21977259009145,,common_original
fresh,145,additive,exact_path,1.0,50305,0.9716999530792236,0.09366137534379959,0.09678450226783752,0.09678451212247213,23,0.18008261744181314,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,ce928b77f39ca586c1667ee5a2fe28a5f88c4f1cd130004ecc25348138b17fd5,e8e734e80ff38555ad1ea8d777a8ed9c53579ba9e50dd378bc45b8416ec0e64f,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.16358184698038,,common_original
fresh,146,additive,exact_path,1.0,50306,0.9732999801635742,0.09230884909629822,0.10680437088012695,0.10680436913172404,22,0.21245013213157654,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,1031e2d3c3ddbc74cffcafbe97c226e278a970e8c69190774233d87c8cd71bf3,168f255cea6b151586eef1a3c2886c18697a8a3fa04adf634239b3a3e335b992,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.5818028289359,,common_original
fresh,147,additive,exact_path,1.0,50307,0.9722999930381775,0.0895695760846138,0.09736678004264832,0.09736678357919057,21,0.17255572923024495,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,f6dffafd499c2f6a231fc3a447eafef14b96f1132e54baf442a0dfd2d03b115b,41ec388afe48cf27b69dd97f80fd6af214b8b12aef5c1d51133eaf7753eaa812,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.09505022095982,,common_original
fresh,148,additive,exact_path,1.0,50308,0.973099946975708,0.08887922018766403,0.08505408465862274,0.08505408237377803,27,0.1581953777472178,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,eb60cd383547af79ea3b4a640c7014c08bf07307ab0e77759b46147c278ebba6,8cd223f7853d4cabcc4b51eda972a76a3328d67760820cbb97b048e6d8dd472e,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,346.51093384996057,,common_original
fresh,149,additive,exact_path,1.0,50309,0.972599983215332,0.09346950054168701,0.10292256623506546,0.10292256354292234,25,0.19220858937501908,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,2f5acd35cb27719acaff25e30f264c7de3e4f440d74399d8f349d7f0aa9655b4,7ae4129ac11cd4ef247d5435da764f59f0611935a7647eadd8669e2d221fa523,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.35513898800127,,common_original
fresh,150,additive,decoder_only,1.0,50300,0.9020999670028687,0.3304494619369507,0.3510866165161133,0.3510866460800171,171,0.35163369178771975,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,3d9d6fca5a1573b95b25053bf0d99fe1de8fc06ea5a8364b578780113fcb321b,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,151.8006071089767,,common_original
fresh,151,additive,decoder_only,1.0,50301,0.8995999693870544,0.3323650360107422,0.37846145033836365,0.3784614814122518,167,0.38027612447738646,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,a0b15770415429b07410abe95c8f924821845e4c668c880b3559384cacb68032,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.09594216605183,,common_original
fresh,152,additive,decoder_only,1.0,50302,0.8970999717712402,0.34888556599617004,0.3780839741230011,0.3780839912891388,167,0.37910091773668925,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,04fcf51b3b1e42d8f80ab4c8f7ac535f62396c881d111bb7fde678084904c19f,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,154.1100707249716,,common_original
fresh,153,additive,decoder_only,1.0,50303,0.8970999717712402,0.34477370977401733,0.3484724164009094,0.3484724098841349,156,0.3490000890890757,180,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,7d259d35c9cbef94536aa6b2ae9baf6d14afdb1988225ab4efeaf2f2666dd6e8,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.68640691996552,,common_original
fresh,154,additive,decoder_only,1.0,50304,0.8919000029563904,0.3446866571903229,0.36024564504623413,0.3602456479072571,175,0.36255784789721174,180,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,3d953f92ac5d481080f5117aa3dfea0c6dd5d754f84187ce80af64150d5b4b6c,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,154.40210697893053,,common_original
fresh,155,additive,decoder_only,1.0,50305,0.88919997215271,0.36044153571128845,0.3697528541088104,0.3697528268496195,177,0.37039958707491555,180,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,3642705e1731b37e787001fc98c26f87fb4ded3d976cf356df5eb058d440b4a5,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,156.1919149509631,,common_original
fresh,156,additive,decoder_only,1.0,50306,0.8937000036239624,0.3599780201911926,0.3758838176727295,0.3758838407198588,173,0.37680796766281127,180,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,0415a0db6d9be538a73194da12651ca8bdf5407d22c22df2f6710bceae6a292c,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,152.82184090302326,,common_original
fresh,157,additive,decoder_only,1.0,50307,0.8921999931335449,0.36267396807670593,0.38502293825149536,0.38502291472752886,145,0.3860223433971405,180,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,309e24ead8f1dc6cdec90ea7254df3241c9a24e6c0868a9b1b29880c26cbb973,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,155.12637385400012,,common_original
fresh,158,additive,decoder_only,1.0,50308,0.8960999846458435,0.351400226354599,0.36953702569007874,0.369537029504776,126,0.37024260528882347,180,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,275b9c3260852c13fbe2779336e7edcbbc29c3334d6f12fcb89f3d20afffc141,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.89422553102486,,common_original
fresh,159,additive,decoder_only,1.0,50309,0.8977999687194824,0.34516671299934387,0.3600526750087738,0.3600527008374532,154,0.36270904954274497,180,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,e0e6043eef67ebd0233a991c4963ecb5af2f7d4e6757f3c712365d933e27ac57,True,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,152.73120443697553,,common_original
fresh,0,shunting,projected_k1,1.0,50300,0.9723999500274658,0.09010575711727142,0.09576711058616638,0.09576711134115855,72,0.17985104151566822,180,18e643254f01cad3414b508b3b80152de051aec9cc36a1929818663ae8cf00f7,efc6ac1240c12dd1c6d735684ffe203b045c62528ca8db863b0a37a508533077,c25fa6ab34da07368ff0874c46a95b14895f21dd20cdb67e974ba0a2d9327195,baedd5fcd7c47812aa611ec5d0a82a3c2bfb1996571a3fd43be5f0a00e0c8957,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,244.2884708470665,projected_k1_fresh,common_original
fresh,1,shunting,projected_k1,1.0,50301,0.9706999659538269,0.09102635830640793,0.10436167567968369,0.10436166828870773,73,0.18425648325681687,180,df80e605c54913f9a4292defd442f450fcaa737305d521f5d2db8640a5c07892,6d1b2f33d89285822ca4f8bd12e31254ad64365844216d5560887d5c8516e21e,33e1379814c5665d80353f4392251d3420fea9336dfbcce7611ae779536f3033,1a6bc8fe3ae0e92a1fa67d7d48a6814f82c966c3fc39652daea6b9fe45ae0505,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,245.55945440893993,projected_k1_fresh,common_original
fresh,2,shunting,projected_k1,1.0,50302,0.9715999960899353,0.09738457947969437,0.10258486121892929,0.10258485583464305,72,0.19403066929181417,180,008284e706b586d5b411e3141773a5cc7c7bcb35f0c5c3ac3ba604ea90fb2119,51c88895cad28c6fbd3e8741d8ff295d4b1465a898e7f2038239a0afec6de6eb,56876aec225161f7c7bdca8336771b33389c7738d272535fde5bf9db2dbe1c4e,d0f2720fd16d7692d9f21dd2df81021e05b4bf49fa3d8aeab62dfba7e6cde562,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,244.93687181000132,projected_k1_fresh,common_original
fresh,3,shunting,projected_k1,1.0,50303,0.9728999733924866,0.09338004142045975,0.09480205923318863,0.09480206604798636,69,0.17450977675120036,180,a24678286959651fb8682a48ff022b088727eb4f398e423411d740c3c49c05f9,5118ad459713239569287c9e6fe0d21750baec6f4c122be4c464a9084e23cbc9,a01eb997acccb5c8b771e2988b9f6a4cc7a2277dc087a9c3be43c6713b3065d8,107d154e8fe23a48607ff1f1d2f5546ede72a438199fee4f17fbe6f86628d1d1,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,248.38590763695538,projected_k1_fresh,common_original
fresh,4,shunting,projected_k1,1.0,50304,0.9716999530792236,0.09251096099615097,0.0955759659409523,0.09557595908641815,72,0.17342321228981017,180,65b226df48a5fefdf60578d18274473764a03d56a75e0db564e9a13aba8a583f,782200c8f1bd856e5b3330f928a574670f9a14bd9fe611859cff39f34e020518,5eb955f7652589d2aee32adf53121add0392fb21e5ef72b4f80e43b57f8dd607,d8520faad8425a70e1463d3dce1bcdf33b13708dacd70c0416b2df81dcda3efb,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,249.57910168904345,projected_k1_fresh,common_original
fresh,5,shunting,projected_k1,1.0,50305,0.9711999893188477,0.09327097237110138,0.10230807214975357,0.10230807860692342,73,0.18839328583081563,180,90f62c5bd1b18f546c4bf9b9029244de91ea71ae1f7c98022eaddf0915613f81,d35efa6aecdb7bcad8cecc1f7134ebb30a6ffde79a745cd42a8a50fe97f24712,15eddc48aad9004edfdc47eea25e1e1778543e4e1831eb5f788ef803b7e2cdc5,ee6c09dc9cebcb0b4c2525c69f8677de6f66af12b79bb905776ce0e36e3a38e7,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,245.43863514391705,projected_k1_fresh,common_original
fresh,6,shunting,projected_k1,1.0,50306,0.9713999629020691,0.09489692002534866,0.10112562775611877,0.10112563649813334,72,0.1993554450670878,180,4cc0e29dc0113a548bb932848af5f13fd4b9e9a70a010f6f144c1bc02426b6b0,3db71d78500557117db228d48c7ef0f00f78b846484000e629bf005b113f67e4,4505471b542e3b2507eb9e8242513446bdc40b4268cbec5b0ebb5633bc067c62,059e7d45e8a133f00dd61c2b29f68cd9d0db1a8c0a994864c1032ef21eaf8b3a,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,248.9639105219394,projected_k1_fresh,common_original
fresh,7,shunting,projected_k1,1.0,50307,0.9729999899864197,0.09486508369445801,0.10094941407442093,0.1009494209488233,80,0.18750590856870014,180,47f2e4599e79a253ef09924d823903706f4fbc20f32e9e12a6aba9bcc06cd223,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,e17f4cd152ebe06b5245cb3e5ea33bf5dd57180569f122539a60a7bb45a71a76,c571a1061aa9c2c03139aab854a106da2b08737bfb3ba7441986dc88133a9574,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,245.44418185495306,projected_k1_fresh,common_original
fresh,8,shunting,projected_k1,1.0,50308,0.9710999727249146,0.09470489621162415,0.09145493805408478,0.09145493948459625,73,0.1608719005982081,180,de9c7ea5b8e0a5bacb070f2e388bf2bdaad9068f73bd9ebc5c5765c4950947ad,8d44514ef8822f5846b8f9b7c00d1285ab895ae2b8948a5806a4ee05f745ce54,373cb8c181381db7675cca7fc7757a5518e77241029689505ba69bda10699acd,8fcd0da4cab44b19dc0765394b9ec11972cc1ab3be8c55fa5c6e7011303ffa9a,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,320.37370120198466,projected_k1_fresh,common_original
fresh,9,shunting,projected_k1,1.0,50309,0.9717999696731567,0.09858983010053635,0.1113939881324768,0.11139399556318919,73,0.20880348990360895,180,4c05196f3955a0101a16d21941617a82efeb56f2eff4afa71bba95e3da480eb3,3d7370bfb3014bd67e0f63fa2f18c25ee7153e135dae2b29f3341ee28cb5dcbc,db1c6ca147219bd4e1d7a98222fef61d0951a940d5bd60fcceccb1621e3c0d29,43f48462fc9aa34b3e0c3115ea4f65e7ce6b28e15d5c6d89a45ff98dcaddd2f6,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,310.06640190200415,projected_k1_fresh,common_original
fresh,10,additive,projected_k1,1.0,50300,0.9713999629020691,0.09277898818254471,0.09544018656015396,0.09544018332163492,24,0.18642512583732604,180,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,e120a9fe49981ed163c2a5ff33e6939c4d84b92048f57ae5d15196436c4a4f54,c285a8181817d612d4cfbee6fba60b3394186c55f1899eb1672d8f217a465b13,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,294.66121132601984,projected_k1_fresh,common_original
fresh,11,additive,projected_k1,1.0,50301,0.9724999666213989,0.09122403711080551,0.09444466233253479,0.09444466453790665,30,0.17642403616507848,180,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,b28567ba5c75f3bd71a6910026c6b7dffa24b09b17f6227d9fefa037c2da65a5,ab2e0f06c455d35b666a4cae7832b0cab418d4d8d1b0f26e0d16e5bcf4c38830,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,285.1711845949758,projected_k1_fresh,common_original
fresh,12,additive,projected_k1,1.0,50302,0.9733999967575073,0.08850620687007904,0.10007627308368683,0.10007628126939137,22,0.18819089460372926,180,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,b8d67fb053d9fbda7af9de133d993adce32cfdd84d991c22c805172cfae90c39,d8b83eb5f59c3cc89312396d256d075e90b29979a8b377a57d3f216e005a497b,False,2414602,92160,6c1aaa25abd056c417842e1c46378b65d036f6a7,267.5763756389497,projected_k1_fresh,common_original
